Vulnerability Name,Vulnerability ID,Category,Rule Name,Severity,Status,First Seen Time,Last Seen Time,Application Name,Application ID,How to Fix,Line Number,Source File Name,Code Snippet,CWE,OWASP,Reference,Language,Comment
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/PublicServiceListResource.html:9,66f3f523416a1861bee339eb,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339eb/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/PublicServiceListResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/UserResource.html:8,66f3f523416a1861bee339ec,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339ec/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/UserResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/RecipeResource.html:8,66f3f523416a1861bee339ed,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339ed/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/RecipeResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowServiceDebugResource.html:10,66f3f523416a1861bee339ee,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339ee/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowServiceDebugResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/OperationResource.html:10,66f3f523416a1861bee339ef,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339ef/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/OperationResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/IntegrationListResource.html:10,66f3f523416a1861bee339f0,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f0/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/IntegrationListResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowServiceDebugResource.html:9,66f3f523416a1861bee339f1,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f1/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowServiceDebugResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/OriginDeploymentResource.html:8,66f3f523416a1861bee339f2,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f2/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/OriginDeploymentResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/EnvironmentAvailabilityResource.html:10,66f3f523416a1861bee339f3,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f3/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/EnvironmentAvailabilityResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/MiscResource.html:8,66f3f523416a1861bee339f4,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f4/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/MiscResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowSuggestionsResource.html:8,66f3f523416a1861bee339f5,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f5/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/FlowSuggestionsResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.html:9,66f3f523416a1861bee339f6,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f6/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html:8,66f3f523416a1861bee339f7,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f7/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginDeploymentOperations.html:10,66f3f523416a1861bee339f8,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f8/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginDeploymentOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/RecipeOperations.html:8,66f3f523416a1861bee339f9,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339f9/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/RecipeOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/PredictionMapperOperation.html:8,66f3f523416a1861bee339fa,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339fa/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/PredictionMapperOperation.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html:10,66f3f523416a1861bee339fb,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339fb/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IFlowServiceListOperations.html:9,66f3f523416a1861bee339fc,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339fc/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IFlowServiceListOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/VersionControlOperations.html:8,66f3f523416a1861bee339fd,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339fd/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/VersionControlOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/UTApplicationListService.html:10,66f3f523416a1861bee339fe,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339fe/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/UTApplicationListService.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/PredictionMapperOperation.html:10,66f3f523416a1861bee339ff,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee339ff/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/PredictionMapperOperation.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/ProviderWSDOperation.html:10,66f3f523416a1861bee33a00,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a00/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/ProviderWSDOperation.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/ACLResource.html:9,66f3f523416a1861bee33a01,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a01/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/ACLResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html:9,66f3f523416a1861bee33a02,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a02/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/rest/AccountResource.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/ProviderWSDOperation.html:9,66f3f523416a1861bee33a03,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a03/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/ProviderWSDOperation.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IntegrationJobSchedulerOperations.html:8,66f3f523416a1861bee33a04,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a04/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IntegrationJobSchedulerOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginDependencyOperations.html:10,66f3f523416a1861bee33a05,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a05/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/OriginDependencyOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IFlowServiceListOperations.html:10,66f3f523416a1861bee33a06,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a06/howtofix,10,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/IFlowServiceListOperations.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery-ui.overrides.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/package-summary.html:9,66f3f523416a1861bee33a07,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a07/howtofix,9,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/package-summary.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../jquery/jquery-ui.min.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
Path Relative Stylesheet Import@modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/package-summary.html:8,66f3f523416a1861bee33a08,INJECTION,Path Relative Stylesheet Import,HIGH,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33a08/howtofix,8,modules/flow/build/docs/javadoc/com/softwareag/wmic/unfiedtooling/providers/package-summary.html,"<link rel=""stylesheet"" type=""text/css"" href=""../../../../../stylesheet.css"" title=""Style"">",Not Available,Not Available,https://portswigger.net/research/detecting-and-exploiting-path-relative-stylesheet-import-prssi-vulnerabilities,HTML,
